"repo_name","discussion","title","number","state","author","timestamp","emoji","category","converted_from_issue"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/2022","Why useFlexLayout set width",2022,"Unanswered","matthewma7",2020-03-19,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/2017","[v6] resolvedState right after state change stay the same with babel 7, but new after a little timeout",2017,"Unanswered","WebdevMerlion",2020-03-18,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/2014","Removal of all process.env references",2014,"Unanswered","bartoszgolebiowski",2020-03-17,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/2007","Any interested in a documentation site (as opposed to just GitHub)?",2007,"Unanswered","riceboyler",2020-03-16,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/2016","Custom styling empty rows  in react table",2016,"Unanswered","Kannaj",2020-03-18,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/1986","How to get access to rendered data?",1986,"Unanswered","flooyd",2020-03-12,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/1996","Adding default a11y to useSortBy hook",1996,"Unanswered","BillyLevin",2020-03-13,,,"False"
"tannerlinsley/react-table","https://github.com/tannerlinsley/react-table/discussions/1970","Example links ""Open in Codesandbox"" result in 403",1970,"Unanswered","jaworek",2020-03-10,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/554","After using it for a long time, I have a few questions, and welcome to discuss",554,"Answered","wanliyunyan",2020-07-24,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/547","Mutate seems to swallow errors, contrary to some documentation.",547,"Answered","zjr",2020-07-22,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/558","Revalidate -- how to avoid browser cache?",558,"Answered","lukebarton",2020-07-26,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/507","How to handle dependent Firebase token data",507,"Answered","matamatanot",2020-07-08,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/567","Best practices for mutating the local cache for PATCH/PUT and DELETE",567,"Unanswered","KonigTibor",2020-07-29,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/563","Best practice for isLoading. What different with isValidating?",563,"Answered","terrierscript",2020-07-28,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/573","refreshInterval waiting for response",573,"Unanswered","mjanssen",2020-07-31,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/571","Call only the fetcher with parameter",571,"Unanswered","danilockthar",2020-07-30,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/570","How can I force to the SWR don't hit the server if has already cached the key? (with a 15 minutes interval)",570,"Unanswered","wilsonneto-dev",2020-07-29,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/565","Could this be used for a gRPC endpoint method that's streaming data?",565,"Unanswered","c10b10",2020-07-28,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/568","Proper way of using multiple SWR hooks with same initialData",568,"Unanswered","vladfulgeanu",2020-07-29,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/560","Stop reloading between page transitions. Improve perceived page speed.",560,"Answered","vladfulgeanu",2020-07-27,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/564","SWR + Material UI (Collapse)",564,"Unanswered","della-monica",2020-07-28,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/478","Sites using SWR",478,"Unanswered","shuding",2020-06-19,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/562","useSWRInfinite failing while revalidating on focus.",562,"Unanswered","ssurana2",2020-07-28,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/561","use SWR with a controlled form",561,"Unanswered","ThePaulMcBride",2020-07-28,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/559","Honoring Cache-Control Header",559,"Answered","neilchaudhuri",2020-07-26,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/116","Can SWR totally replace react-apollo?",116,"Unanswered","mdegrees",2019-11-13,,,"True"
"vercel/swr","https://github.com/vercel/swr/discussions/555","Callback On Dedupe",555,"Unanswered","eltonjothi",2020-07-24,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/553","How to pass username & password to fetcher",553,"Unanswered","Glutch",2020-07-23,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/550","something similar to useMutation from react-query",550,"Answered","bogdansoare",2020-07-23,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/552","when will the new npm version be released after fixing the bug",552,"Unanswered","whj1995",2020-07-23,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/518","useSWRInfinite support arrays in an object",518,"Unanswered","tifa2UP",2020-07-13,,,"True"
"vercel/swr","https://github.com/vercel/swr/discussions/548","Sync up different dependent hooks",548,"Unanswered","pke",2020-07-22,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/543","When does useSWR not call the fetcher?",543,"Answered","vaibhav6496",2020-07-21,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/536","Combine mutation call custom hook to revalidate",536,"Unanswered","pke",2020-07-20,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/533","How eventsRef.current.emit ensures that code is not run during rendering?",533,"Answered","AjaxSolutions",2020-07-18,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/546","How to create initial session?",546,"Unanswered","pke",2020-07-21,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/545","How to pass headers and params in useswr for a get request?",545,"Unanswered","rjvarona",2020-07-21,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/539","Delayed loading state",539,"Answered","pke",2020-07-20,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/540","How to conditionally fetch inside a function?",540,"Unanswered","yuriburk",2020-07-20,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/537","Assign default values to returned data",537,"Unanswered","pke",2020-07-20,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/535","Usage with Server Side Events to prevent polling",535,"Unanswered","pke",2020-07-19,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/538","session hook that provides token for API and requires one POST",538,"Unanswered","pke",2020-07-20,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/534","ESLint rules",534,"Unanswered","pke",2020-07-19,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/532","How to revalidate but RESPECTING dedupingInterval",532,"Unanswered","SleeplessByte",2020-07-18,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/528","trigger at one page reflect in other",528,"Unanswered","pranavp10",2020-07-16,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/526","Problems with mutate and input[type=""datetime-local""]",526,"Unanswered","dudusotero",2020-07-15,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/525","Clearing cache of all data where the key array starts with specific elements",525,"Answered","adamsvystun",2020-07-15,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/514","How to prevent login page from flashing for a moment when using authentication?",514,"Unanswered","iammarkps",2020-07-12,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/485","How would you handle create/edit form in place?",485,"Unanswered","vvo",2020-06-25,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/505","Mutate revalidate with query params",505,"Answered","emulienfou",2020-07-07,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/502","Only update when the component is visible?",502,"Answered","akshatmittal",2020-07-04,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/498","Check if key exists?",498,"Answered","raj-altrio",2020-07-02,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/497","SWR options don't seem to work with a helper function?",497,"Answered","corysimmons",2020-07-01,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/489","swr interceptor and instance support",489,"Unanswered","muratdogan17",2020-06-27,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/488","Pagination with useSWR: How to mutate/trigger a revalidation with dynamic keys?",488,"Answered","jordymeow",2020-06-27,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/486","Implement Facebook comment  with Nextjs",486,"Answered","IRediTOTO",2020-06-26,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/483","Is swr supported in all browsers?",483,"Answered","jross53",2020-06-24,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/456","Imposing no cache for a SWR call",456,"Answered","at-webdev",2020-06-12,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/470","How to handle dependent data",470,"Answered","jibberishclient",2020-06-18,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/475","Multi-request managing",475,"Unanswered","drodmun",2020-06-19,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/472","Can we have a way to batch mutate calls?",472,"Unanswered","Ephys",2020-06-18,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/468","Good use of SWR",468,"Unanswered","ErnestBrandi",2020-06-17,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/469","How to disable revalidation?",469,"Answered","BrunoQuaresma",2020-06-17,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/466","SWR support header parameters?",466,"Answered","rootlinux2",2020-06-15,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/458","using SWR to implement conversation between 2 users",458,"Unanswered","oran1248",2020-06-13,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/465","How should we handle partial revalidations?",465,"Unanswered","Ephys",2020-06-15,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/459","Where is development of 0.3.0 happening?",459,"Unanswered","morgs32",2020-06-14,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/437","Observables support",437,"Answered","mateja176",2020-06-09,,,"True"
"vercel/swr","https://github.com/vercel/swr/discussions/452","Is it normal that I have both a data and error not null",452,"Unanswered","semyou",2020-06-10,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/447","InitialData Cache - Next.js SSR",447,"Unanswered","tomevans18",2020-06-10,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/364","Usage with Redux and Redux ORM",364,"Unanswered","jibberishclient",2020-05-01,,,"True"
"vercel/swr","https://github.com/vercel/swr/discussions/234","Why is SWR so cool?",234,"Unanswered","rauchg",2020-01-17,,,"False"
"vercel/swr","https://github.com/vercel/swr/discussions/440","managing ui states",440,"Unanswered","darrenjennings",2020-06-09,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3067","FEATURE: Django like automatic migration generator tool",3067,"Unanswered","pahaz",2020-05-29,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3296","How do you authenticate using password-less strategy?",3296,"Unanswered","madhums",2020-07-26,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3287","Access control recipes",3287,"Unanswered","MadeByMike",2020-07-23,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3017","[Feature Request] Config-based runner for Keystone",3017,"Answered","JedWatson",2020-05-22,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3021","[Feature Request] New Field - Reactions",3021,"Answered","VinayaSathyanarayana",2020-05-22,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3031","Split fields packages",3031,"Answered","gautamsi",2020-05-24,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3258","Mongoose Query Optimizations",3258,"Unanswered","gautamsi",2020-07-19,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3148","Can you filter the DateTime field for null/undefined/not set?",3148,"Answered","gautamsi",2020-06-13,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/1373","Should we migrate to TypeScript?",1373,"Answered","jesstelford",2019-07-08,,,"True"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3027","UI Hooks naming finalisation",3027,"Answered","gautamsi",2020-05-23,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3030","Add documentation about E2E testing",3030,"Answered","EricKit",2020-05-23,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3136","[Feature Request] support SQLite",3136,"Answered","biapar",2020-06-09,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3025","Unique Index for combined fields",3025,"Answered","gautamsi",2020-05-23,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3231","How do you modify images before saving",3231,"Answered","andyfcx",2020-07-06,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3132","[Feature Request] Use Admin UI components in front-end applications",3132,"Answered","pahaz",2020-06-08,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3028","Populating the Admin UI with GQL",3028,"Answered","Vultraz",2020-05-23,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3180","Documentation versioning",3180,"Answered","gautamsi",2020-06-17,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3201","[Feature Request] Firebase as a AuthStrategy",3201,"Answered","leodark85",2020-06-23,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3230","[Feature Request] Duplicate relationship handler",3230,"Answered","trickymast3r",2020-07-04,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3100","How do you add hot-reloading to Keystone?",3100,"Unanswered","MadeByMike",2020-06-03,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3150","Server-side graphql operations",3150,"Answered","timleslie",2020-06-15,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3206","[Feature Request] Use Tabulator",3206,"Answered","VinayaSathyanarayana",2020-06-26,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3232","[Feature Request] Time Of Day field",3232,"Answered","KnightWebnApps",2020-07-06,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3177","Monthly Updates to Roadmap",3177,"Unanswered","VinayaSathyanarayana",2020-06-17,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3117","Should the @keystonejs/apollo-helpers package be removed?",3117,"Unanswered","Vultraz",2020-06-05,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3113","FEATURE: What do you think about Django Admin like Inline forms?",3113,"Answered","pahaz",2020-06-04,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3115","Why Relationship with isRequired=true is nullable on Postgres?",3115,"Unanswered","pahaz",2020-06-04,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3089","What do you think about List level constrains?",3089,"Unanswered","pahaz",2020-06-02,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3097","How do you deploy Keystone behind a reverse proxy like nginx?",3097,"Answered","MadeByMike",2020-06-03,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3090","Text filed limit option",3090,"Answered","pahaz",2020-06-02,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3087","How to upgrade ALL Keystone packages",3087,"Unanswered","MadeByMike",2020-06-02,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/299","Migrations framework/patterns and docs (aka. ""Migration Adapters"")",299,"Unanswered","molomby",2018-09-11,,,"True"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3054","How do I change the ""Keystone is connecting"" message?",3054,"Answered","MadeByMike",2020-05-27,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3053","How do you upload a file to Keystone?",3053,"Answered","MadeByMike",2020-05-27,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3022","Ability to discover parent originalInput in nested mutations",3022,"Unanswered","EricKit",2020-05-22,,,"False"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/1639","Singleton list types (single item list)",1639,"Unanswered","MadeByMike",2019-09-16,,,"True"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3005","More robust ""view"" / schema access control in Admin UI",3005,"Unanswered","jesstelford",2020-05-21,,,"True"
"keystonejs/keystone","https://github.com/keystonejs/keystone/discussions/3038","File Field Limits",3038,"Answered","thekevinbrown",2020-05-25,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/878","Will this work for my needs?",878,"Answered","Valareos",2020-07-17,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/862","Will this emulate on Mobile Devices?",862,"Unanswered","WindowsTV",2020-07-15,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/865","WASM WebAPI update",865,"Unanswered","ROBERT-MCDOWELL",2020-07-15,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/854","Version check",854,"Unanswered","desertking",2020-07-14,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/828","idk how to open the app",828,"Unanswered","hellohihihiiihhello",2020-07-08,,,"True"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/839","Option to auto-play?",839,"Unanswered","ibillwilson",2020-07-10,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/829","Minimum system requirement to run RuFFle",829,"Unanswered","ROBERT-MCDOWELL",2020-07-08,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/726","PPAPI to WASM migration status",726,"Unanswered","ROBERT-MCDOWELL",2020-06-17,,,"False"
"ruffle-rs/ruffle","https://github.com/ruffle-rs/ruffle/discussions/683","Is there any chance that flv videos embeded in swf files be able to play ?",683,"Unanswered","BracerJack",2020-06-04,,,"True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/502","Can get all data but not when using any filter",502,"Unanswered","chinbelen",2020-07-31,"🙏","Help","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/500","Disable eager loading for some includes",500,"Answered","cnelson-ma",2020-07-28,"🙏","Help","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/496","Query included relationships",496,"Answered","chrisidakwo",2020-07-15,"🙏","Help","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/494","filter by model method",494,"Unanswered","jayenne",2020-07-10,"🙏","Help","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/499","Applying a static filter to the query with `with([....])`",499,"Unanswered","TheFrankman",2020-07-27,"🙏","Help","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/493","Opposite of 'Ignored filters values'",493,"Unanswered","Exotelis",2020-07-07,"🤔","Ideas","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/492","Is it possible to use this library for poor query builder?",492,"Unanswered","siarheipashkevich",2020-06-21,"🙏","Help","False"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/473","Appending attributes based on scope",473,"Answered","chelout",2020-05-08,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/468","Eagerload additional relations if a particular relation is included in the query",468,"Answered","abishekrsrikaanth",2020-04-17,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/459","Filtering & Sorting by Model append Attributes",459,"Answered","shingsoso",2020-04-01,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/456","Filtering on pivot table",456,"Unanswered","atymic",2020-03-23,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/455","Restrict includes by Pagination",455,"Answered","ablishek",2020-03-21,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/449","Namespace form builders",449,"Unanswered","mojtabaahn",2020-03-15,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/439","Add way to specify secondary sort on unique column",439,"Unanswered","trevorgehman",2020-03-02,"🤔","Ideas","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/475","Can we use table name instead of class",475,"Unanswered","tusharsinhparmar",2020-05-12,"🙏","Help","True"
"spatie/laravel-query-builder","https://github.com/spatie/laravel-query-builder/discussions/485","Appending attributes based on scope",485,"Unanswered","chelout",2020-05-27,"#️⃣","General","False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4455","How to use initialUiState and a custom router at the same time ?",4455,"Unanswered","tristanbes",2020-07-25,,,"False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4445","Allow to exclude hits on ToggleRefinement",4445,"Unanswered","tristanbes",2020-07-15,,,"False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4442","Changing the default value of sortBy in connectHierarchicalMenu?",4442,"Unanswered","eunjae-lee",2020-06-24,,,"False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4417","Why is it recommended to model hierarchical categories as separate facets?",4417,"Unanswered","richardscarrott",2020-05-23,,,"False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4403","Optimistic UI",4403,"Unanswered","francoischalifour",2020-04-29,,,"False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4407","State of the TypeScript migration",4407,"Unanswered","nunomaduro",2020-05-05,,,"False"
"algolia/instantsearch.js","https://github.com/algolia/instantsearch.js/discussions/4400","Searching in facet indices",4400,"Unanswered","francoischalifour",2020-04-29,,,"False"
"cake-build/cake","https://github.com/cake-build/cake/discussions/2807","myBuildSettings.ToolVersion",2807,"Answered","crb3693",2020-06-12,"🙏","Help","False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1082","Referring to other components within `sx`?",1082,"Unanswered","evanfrawley",2020-07-22,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1071","How to add new prop to ThemeUI components",1071,"Answered","sadeghbarati",2020-07-17,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/997","Theming own components",997,"Unanswered","atanasster",2020-06-12,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1056","11ty",1056,"Unanswered","deckchairlabs",2020-07-08,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1052","Color modes for variants",1052,"Unanswered","jordie23",2020-07-07,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1040","What is the BaseStyles component used for?",1040,"Unanswered","dowi",2020-07-05,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1055","API update",1055,"Unanswered","thetif",2020-07-07,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1051","Can Theme-UI be statically extracted somehow?",1051,"Answered","hugomn",2020-07-06,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1038","Use of Them-UI components for native html elements",1038,"Unanswered","dowi",2020-07-04,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1015","theme-ui based components library",1015,"Unanswered","atanasster",2020-06-19,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/1011","Gradients",1011,"Answered","elpuas",2020-06-17,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/999","Theme structure",999,"Unanswered","atanasster",2020-06-13,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/998","Theme - pass props when using function",998,"Unanswered","atanasster",2020-06-13,,,"False"
"system-ui/theme-ui","https://github.com/system-ui/theme-ui/discussions/996","Theme redirect",996,"Answered","atanasster",2020-06-10,,,"False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2949","file-based workflows",2949,"Unanswered","SultanOrazbayev",2020-07-11,"🙏","Help","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2971","Add a task for Rmarkdown notebook rendering",2971,"Unanswered","bkkkk",2020-07-15,"🤔","Ideas","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2953","Singer ETL integration",2953,"Unanswered","ei-grad",2020-07-13,"🤔","Ideas","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/3068","How to Add Security/Authentication for Prefect Core Server Deployed on GCP?",3068,"Answered","rileyhun",2020-07-31,"🙏","Help","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/3033","Have multiple flows in file base flow storage",3033,"Unanswered","Marlin-Na",2020-07-27,"🤔","Ideas","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/3022","Using Dask Dataframes instead of Pandas Dataframe in prefect tasks",3022,"Answered","Sinha-Ujjawal",2020-07-23,"🙏","Help","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/3003","Docker Tasks could be more generic to support all API methods.",3003,"Answered","bukowa",2020-07-20,"🤔","Ideas","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2994","Sharing non-serializable objects across tasks within a Flow",2994,"Unanswered","Mastermjr",2020-07-17,"🤔","Ideas","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2954","Unable to set retries or other arguments in non decorator task mode:",2954,"Answered","JackDapid",2020-07-13,"🙏","Help","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2921","Running a task on a particular dask worker",2921,"Unanswered","rpitre",2020-07-07,"🙏","Help","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2908","Prefect agent latency",2908,"Answered","asandeep",2020-07-02,"#️⃣","General","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2881","Flow with interchangeable Parameters",2881,"Answered","gryBox",2020-06-28,"#️⃣","General","False"
"PrefectHQ/prefect","https://github.com/PrefectHQ/prefect/discussions/2860","Failed to load and execute Flow's environment: ValueError('Flow is not contained in this Storage')",2860,"Answered","gryBox",2020-06-24,"🙏","Help","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2735","docker platform pre_build_image",2735,"Unanswered","daurrutia",2020-06-25,"#️⃣","General","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2720","Need help in passing the data produced by the playbook to the verifier.",2720,"Unanswered","shreekanthts",2020-06-10,"🙏","Help","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2750","Issue testing roles that depend on collections.",2750,"Answered","snooyen",2020-07-14,"🙏","Help","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2739","Ec2 driver for windows ami",2739,"Unanswered","iasllanih",2020-07-01,"🙏","Help","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2712","Compile a list of best learning resources for molecule",2712,"Unanswered","ssbarnea",2020-06-03,"🙏","Help","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2721","Code coverage data for molecule tests",2721,"Unanswered","shreekanthts",2020-06-10,"🙏","Help","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2718","Remove extra identation from molecule ansible output",2718,"Unanswered","ssbarnea",2020-06-10,"🤔","Ideas","False"
"ansible-community/molecule","https://github.com/ansible-community/molecule/discussions/2705","Habemus molecule forum",2705,"Unanswered","ssbarnea",2020-05-29,"🤔","Ideas","False"
"crate/crate","https://github.com/crate/crate/discussions/10300","Should we mask potentially sensitive information in `sys.jobs` and `sys.jobs_log`?",10300,"Unanswered","mfussenegger",2020-07-31,,,"False"
"crate/crate","https://github.com/crate/crate/discussions/10296","Elixir Support",10296,"Unanswered","corck",2020-07-30,,,"False"
